"","player_name","position","date_of_birth","age","nationality","club_name","league_name","season","year","first_name","second_name","goals_scored","assists","total_points","minutes.played","goals_conceded","creativity","influence","threat","bonus","bps","ict_index","clean_sheets","red_cards","yellow_cards","selected_by_percent","now_cost","position_index","fpl_to_game"
"567","Jonathan Hogg","Central Midfield","1988-12-06T00:00:00Z",28,"England","Huddersfield Town","Premier League","2017/2018",2017,"Jonathan","Hogg",0,0,53,2396,40,172.8,475,61,0,400,71.2,7,1,8,0.2,44,"3",1.99081803005008
"568","Philip Billing","Central Midfield","1996-06-11T00:00:00Z",21,"Denmark","Huddersfield Town","Premier League","2017/2018",2017,"Philip","Billing",0,0,22,755,11,58.6,111.4,26,0,98,19.3,3,0,3,0.2,44,"3",2.62251655629139
"569","Dean Whitehead","Central Midfield","1982-01-21T00:00:00Z",35,"England","Huddersfield Town","Premier League","2017/2018",2017,"Dean","Whitehead",0,0,4,68,3,1.1,6.6,0,0,16,0.8,0,0,0,0.1,42,"3",5.29411764705882
"570","Alex Pritchard","Attacking Midfield","1993-05-03T00:00:00Z",24,"England","Huddersfield Town","Premier League","2017/2018",2017,"Alex","Pritchard",1,2,40,997,12,300.3,173.6,213,3,168,68.7,3,0,1,0.1,54,"4",3.61083249749248
"571","Kasey Palmer","Attacking Midfield","1996-11-09T00:00:00Z",20,"England","Huddersfield Town","Premier League","2017/2018",2017,"Kasey","Palmer",0,0,4,168,2,25.6,20,27,0,9,7.2,1,0,2,0,53,"4",2.14285714285714
"572","Abdelhamid Sabiri","Attacking Midfield","1996-11-28T00:00:00Z",20,"Germany","Huddersfield Town","Premier League","2017/2018",2017,"Abdelhamid","Sabiri",0,1,10,217,5,40.6,30.8,53,0,30,12.4,1,0,1,0,47,"4",4.14746543778802
"573","Jack Payne","Attacking Midfield","1994-10-25T00:00:00Z",22,"England","Huddersfield Town","Premier League","2017/2018",2017,"Jack","Payne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"4",NA
"574","Rajiv van La Parra","Left Winger","1991-06-04T00:00:00Z",26,"Netherlands","Huddersfield Town","Premier League","2017/2018",2017,"Rajiv","van La Parra",3,0,74,2131,36,261.6,322.6,544,3,240,112.7,6,1,3,0.4,44,"4",3.12529328953543
"575","Tom Ince","Right Winger","1992-01-30T00:00:00Z",25,"England","Huddersfield Town","Premier League","2017/2018",2017,"Tom","Ince",2,1,82,2450,39,331.3,253,794,3,269,138,7,0,0,0.4,55,"4",3.01224489795918
"576","Elias Kachunga","Right Winger","1992-04-22T00:00:00Z",25,"DR Congo","Huddersfield Town","Premier League","2017/2018",2017,"Elias","Kachunga",1,1,46,1327,23,152.1,151,246,0,151,54.5,6,0,1,0.1,57,"4",3.11981914091937
"577","Sean Scannell","Right Winger","1990-09-17T00:00:00Z",26,"Ireland","Huddersfield Town","Premier League","2017/2018",2017,"Sean","Scannell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"4",NA
"578","Joe Lolley","Right Winger","1992-08-25T00:00:00Z",24,"England","Huddersfield Town","Premier League","2017/2018",2017,"Joe","Lolley",1,0,11,217,5,20,50.6,47,0,28,11.8,0,0,1,0.1,43,"4",4.56221198156682
"579","Laurent Depoitre","Centre-Forward","1988-12-07T00:00:00Z",28,"Belgium","Huddersfield Town","Premier League","2017/2018",2017,"Laurent","Depoitre",6,2,94,1807,34,191.4,352,451,14,283,99.6,4,0,1,2.6,50,"5",4.68179302711677
"580","Collin Quaner","Centre-Forward","1991-06-18T00:00:00Z",26,"Germany","Huddersfield Town","Premier League","2017/2018",2017,"Collin","Quaner",0,4,44,1268,23,255.7,209,283,0,173,74.8,3,0,4,4.8,45,"5",3.12302839116719
